listingId,realtyNo,realtyId,advertiseOwnerName,mainCategoryName,categories,subCategoryName,mainCategoryId,categoryId,cityId,cityName,countyId,countyName,areaName,areaId,districtId,districtName,title,age,roomAndLivingRoom,sqm,floorName,floorId,bathRoom,livingRoom,room,floorCount,mapLatLon,detailUrl,breadcrumbs4Url,breadcrumbs3Url,imageUrl,images,imageCount,description,createdDate,updatedDate,startDate,endDate,realtyPrice,realtyPriceCurrencyCode,realtyPriceTl,realtyPriceCurrencyId,showPrice,firmUserId,firmUserFirstName,firmUserLastName,firmUserPhoto,firmId,firmLogo,firmUserFullName,productCount,featuringProduct,superRealty,firmSummaryPackageCategoryTypeId,buildStateId,buildStateName,furnished,sideName,fuelName,heatingName,heatingId,amount,currencycode,creditName,productIds
SAMPLE-007057,126047,10007056,Sahibinden,İşyeri,İşyeri Satılık,Ofis,1000020000,1000010000,55,Samsun,1843,İlçe_1843,Bölge_968,"210,704,958",31907,Mahalle_31907,SATILIK OFIS,,5+1,132.0,6. Kat,101207.0,0,0,5,6.0,"36.1124,42.1687",https://example.com/sample-listing/007057,https://example.com/sample-location/07056,https://example.com/sample-location/07056,https://example.com/sample-image/007057.jpg,https://example.com/sample-image/007057.jpg,8,Merkezi konumda satılık ticari gayrimenkul.,2025-01-08T03:25:00.000Z,2025-03-02T03:25:00.000Z,2025-01-13T03:25:00.000Z,2025-03-26T03:25:00.000Z,9130000,TL,9130000,1,false,4501,Örnek Emlak 57,Yatırım,sample/profile_07056.jpg,2680,https://example.com/sample-logo/07056.png,Burak Aydın,0.0,False,false,41646.0,101604.0,,False,,Merkezi,Klima,101312.0,0.0,,Uygun,
SAMPLE-007058,103004,10007057,Firma,İşyeri,İşyeri Satılık,Atölye,1000020000,1000010000,81,Düzce,1781,İlçe_1781,Bölge_832,"912,758,200",124530,Mahalle_124530,SATILIK ATÖLYE,,Stüdyo,113.0,7. Kat,101208.0,0,0,0,10.0,"36.8455,40.9488",https://example.com/sample-listing/007058,https://example.com/sample-location/07057,https://example.com/sample-location/07057,https://example.com/sample-image/007058.jpg,https://example.com/sample-image/007058.jpg,3,Detaylı bilgi için iletişime geçebilirsiniz.,2024-01-19T04:25:00.000Z,2024-03-04T04:25:00.000Z,2024-01-27T04:25:00.000Z,2024-05-05T04:25:00.000Z,5000000,TL,5000000,1,false,4571,Örnek Emlak 58,Yatırım,sample/profile_07057.jpg,4206,,Elif Öztürk,0.0,False,true,130988.0,,,False,,Elektrik,Yok,101308.0,0.0,,Uygun,
SAMPLE-007059,146810,10007058,Emlakçıdan,İşyeri,İşyeri Satılık,Ofis,1000020000,1000010000,71,Kırıkkale,1384,İlçe_1384,Bölge_803,"689,197,220",65676,Mahalle_65676,SATILIK OFIS,25.0,Stüdyo,94.0,2. Kat,101203.0,0,0,0,2.0,"38.2047,30.7675",https://example.com/sample-listing/007059,https://example.com/sample-location/07058,https://example.com/sample-location/07058,https://example.com/sample-image/007059.jpg,https://example.com/sample-image/007059.jpg,26,Detaylı bilgi için iletişime geçebilirsiniz.,2025-09-14T22:21:00.000Z,2025-10-23T22:21:00.000Z,2025-09-18T22:21:00.000Z,2026-01-04T22:21:00.000Z,4240000,TL,4240000,1,false,2434,Örnek Emlak 59,Property,sample/profile_07058.jpg,4083,https://example.com/sample-logo/07058.png,Mert Koç,0.0,False,false,177345.0,,,False,,,Klima,101302.0,0.0,,Uygun,
SAMPLE-007060,4037,10007059,Emlakçıdan,İşyeri,İşyeri Satılık,Dükkan & Mağaza,1000020000,1000010000,34,İstanbul,1854,İlçe_1854,Bölge_272,"882,344,469",86897,Mahalle_86897,SATILIK DÜKKAN & MAĞAZA,5.0,Stüdyo,202.0,,101211.0,0,0,0,4.0,"41.301,32.2706",https://example.com/sample-listing/007060,https://example.com/sample-location/07059,https://example.com/sample-location/07059,https://example.com/sample-image/007060.jpg,https://example.com/sample-image/007060.jpg,1,Merkezi konumda satılık ticari gayrimenkul.,2025-05-09T14:23:00.000Z,2025-05-29T14:23:00.000Z,2025-05-19T14:23:00.000Z,2025-09-18T14:23:00.000Z,41760000,TL,41760000,1,false,2864,Örnek Emlak 60,Danışmanlığı,sample/profile_07059.jpg,2175,https://example.com/sample-logo/07059.png,Ece Kurt,0.0,False,false,176148.0,101605.0,İkinci El,False,,Yok,Soba,101301.0,0.0,TL,Bilinmiyor,
SAMPLE-007061,123447,10007060,Emlakçıdan,İşyeri,İşyeri Satılık,Dükkan & Mağaza,1000020000,1000010000,38,Kayseri,1457,İlçe_1457,Bölge_32,"694,788,826",153572,Mahalle_153572,SATILIK DÜKKAN & MAĞAZA,25.0,3+1,230.0,Zemin,101200.0,0,0,3,,"41.3646,44.6749",https://example.com/sample-listing/007061,https://example.com/sample-location/07060,https://example.com/sample-location/07060,https://example.com/sample-image/007061.jpg,https://example.com/sample-image/007061.jpg,27,Yatırıma uygun işyeri.,2024-05-15T22:58:00.000Z,2024-07-09T22:58:00.000Z,2024-05-22T22:58:00.000Z,2024-10-31T22:58:00.000Z,7120000,TL,7120000,1,false,5170,Örnek Emlak 61,Gayrimenkul,sample/profile_07060.jpg,4899,https://example.com/sample-logo/07060.png,Can Polat,0.0,False,false,100289.0,101600.0,İkinci El,False,,,Merkezi,,0.0,,Uygun,
SAMPLE-007062,53485,10007061,Emlakçıdan,İşyeri,İşyeri Satılık,Büro,1000020000,1000010000,27,Gaziantep,1725,İlçe_1725,Bölge_1142,"718,531,934",52808,Mahalle_52808,SATILIK BÜRO,,4+1,328.0,8. Kat,,0,0,4,8.0,"40.2236,31.8565",https://example.com/sample-listing/007062,https://example.com/sample-location/07061,https://example.com/sample-location/07061,https://example.com/sample-image/007062.jpg,https://example.com/sample-image/007062.jpg,28,Yatırıma uygun işyeri.,2025-03-16T13:35:00.000Z,2025-05-08T13:35:00.000Z,2025-03-22T13:35:00.000Z,2025-08-03T13:35:00.000Z,14380000,TL,14380000,1,true,3717,Örnek Emlak 62,Gayrimenkul,sample/profile_07061.jpg,2282,https://example.com/sample-logo/07061.png,Deniz Aksoy,0.0,False,false,61460.0,101603.0,İkinci El,False,,,,101314.0,0.0,,Uygun,
SAMPLE-007063,132997,10007062,Emlakçıdan,İşyeri,İşyeri Satılık,Ofis,1000020000,1000010000,61,Trabzon,1977,İlçe_1977,Bölge_68,"503,835,862",146237,Mahalle_146237,SATILIK OFIS,0.0,2+0,104.0,6. Kat,101207.0,0,0,2,8.0,"40.7388,33.4441",https://example.com/sample-listing/007063,https://example.com/sample-location/07062,https://example.com/sample-location/07062,https://example.com/sample-image/007063.jpg,https://example.com/sample-image/007063.jpg,16,Detaylar için ilan sahibi ile iletişime geçiniz.,2024-10-23T17:59:00.000Z,2024-12-22T17:59:00.000Z,2024-10-28T17:59:00.000Z,2025-04-13T17:59:00.000Z,3590000,TL,3590000,1,true,4239,Örnek Emlak 63,Yatırım,,6518,https://example.com/sample-logo/07062.png,Selin Güneş,0.0,False,false,145017.0,101607.0,,True,,Elektrik,Yerden Isıtma,,0.0,,Uygun Değil,
SAMPLE-007064,78027,10007063,Emlakçıdan,İşyeri,İşyeri Satılık,Dükkan & Mağaza,1000020000,1000010000,78,Karabük,1367,İlçe_1367,Bölge_1087,"140,455,762",50814,Mahalle_50814,SATILIK DÜKKAN & MAĞAZA,15.0,1+0,81.0,7. Kat,101208.0,0,0,1,5.0,"41.0985,44.6867",https://example.com/sample-listing/007064,https://example.com/sample-location/07063,https://example.com/sample-location/07063,https://example.com/sample-image/007064.jpg,https://example.com/sample-image/007064.jpg,23,Ulaşımı kolay ve merkezi konumda.,2024-02-22T06:42:00.000Z,2024-03-03T06:42:00.000Z,2024-02-26T06:42:00.000Z,2024-06-14T06:42:00.000Z,1700000,TL,1700000,1,false,7575,Örnek Emlak 64,Gayrimenkul,sample/profile_07063.jpg,6633,https://example.com/sample-logo/07063.png,Berk Tekin,0.0,False,false,12834.0,101605.0,İkinci El,False,,,Kombi,101302.0,0.0,,Uygun,
SAMPLE-007065,140694,10007064,Emlakçıdan,İşyeri,İşyeri Satılık,Dükkan & Mağaza,1000020000,1000010000,55,Samsun,2047,İlçe_2047,Bölge_274,"907,550,972",65931,Mahalle_65931,SATILIK DÜKKAN & MAĞAZA,0.0,2+1,114.0,9. Kat,101210.0,0,0,2,4.0,"36.629,26.9554",https://example.com/sample-listing/007065,https://example.com/sample-location/07064,https://example.com/sample-location/07064,https://example.com/sample-image/007065.jpg,https://example.com/sample-image/007065.jpg,10,Detaylı bilgi için iletişime geçebilirsiniz.,2024-04-11T13:12:00.000Z,2024-05-24T13:12:00.000Z,2024-04-13T13:12:00.000Z,2024-08-25T13:12:00.000Z,2570000,TL,2570000,1,false,5668,Örnek Emlak 65,Gayrimenkul,sample/profile_07064.jpg,3061,,Derya Doğan,0.0,False,false,103182.0,101602.0,,False,,Diğer,,101302.0,0.0,,Uygun Değil,
SAMPLE-007066,93072,10007065,Emlakçıdan,İşyeri,İşyeri Satılık,Dükkan & Mağaza,1000020000,1000010000,45,Manisa,2016,İlçe_2016,Bölge_35,"571,687,984",110855,Mahalle_110855,SATILIK DÜKKAN & MAĞAZA,10.0,Stüdyo,80.0,7. Kat,101208.0,0,0,0,,"41.7466,37.1491",https://example.com/sample-listing/007066,https://example.com/sample-location/07065,https://example.com/sample-location/07065,https://example.com/sample-image/007066.jpg,https://example.com/sample-image/007066.jpg,21,Yatırıma uygun işyeri.,2025-02-13T15:33:00.000Z,2025-03-21T15:33:00.000Z,2025-02-14T15:33:00.000Z,2025-07-17T15:33:00.000Z,2190000,TL,2190000,1,true,4086,Örnek Emlak 66,Emlak,,5613,https://example.com/sample-logo/07065.png,Ahmet Yılmaz,0.0,False,false,53047.0,,Sıfır,False,,,Yerden Isıtma,101301.0,0.0,,Uygun,
SAMPLE-007067,121269,10007066,Emlakçıdan,İşyeri,İşyeri Satılık,Dükkan & Mağaza,1000020000,1000010000,21,Diyarbakır,2062,İlçe_2062,Bölge_492,"635,138,508",21495,Mahalle_21495,SATILIK DÜKKAN & MAĞAZA,1.0,1+1,119.0,4. Kat,,0,0,1,,"40.1133,37.8797",https://example.com/sample-listing/007067,https://example.com/sample-location/07066,https://example.com/sample-location/07066,https://example.com/sample-image/007067.jpg,https://example.com/sample-image/007067.jpg,18,Yatırıma uygun işyeri.,2024-03-12T14:20:00.000Z,2024-04-08T14:20:00.000Z,2024-03-18T14:20:00.000Z,2024-08-19T14:20:00.000Z,4370000,TL,4370000,1,false,4264,Örnek Emlak 67,Danışmanlığı,sample/profile_07066.jpg,,https://example.com/sample-logo/07066.png,Mehmet Kaya,0.0,False,false,101620.0,,Yapım Aşamasında,False,,,Yerden Isıtma,,0.0,,Uygun Değil,
SAMPLE-007068,40862,10007067,Emlakçıdan,İşyeri,İşyeri Satılık,Dükkan & Mağaza,1000020000,1000010000,55,Samsun,1456,İlçe_1456,Bölge_246,"932,924,743",122408,Mahalle_122408,SATILIK DÜKKAN & MAĞAZA,1.0,1+1,163.0,,101207.0,0,0,1,5.0,"39.0169,36.225",https://example.com/sample-listing/007068,https://example.com/sample-location/07067,https://example.com/sample-location/07067,https://example.com/sample-image/007068.jpg,https://example.com/sample-image/007068.jpg,20,Ulaşımı kolay ve merkezi konumda.,2024-06-02T08:53:00.000Z,2024-06-16T08:53:00.000Z,2024-06-08T08:53:00.000Z,2024-11-14T08:53:00.000Z,6860000,TL,6860000,1,false,2826,Örnek Emlak 68,Emlak,sample/profile_07067.jpg,5228,https://example.com/sample-logo/07067.png,Ayşe Demir,0.0,False,false,9673.0,101608.0,,False,,,Yok,101306.0,0.0,,Uygun,
SAMPLE-007069,60002,10007068,Emlakçıdan,İşyeri,İşyeri Satılık,Dükkan & Mağaza,1000020000,1000010000,35,İzmir,2044,İlçe_2044,Bölge_935,"862,896,542",116541,Mahalle_116541,SATILIK DÜKKAN & MAĞAZA,1.0,Stüdyo,130.0,6. Kat,101207.0,0,0,0,8.0,"38.9752,29.4962",https://example.com/sample-listing/007069,https://example.com/sample-location/07068,https://example.com/sample-location/07068,https://example.com/sample-image/007069.jpg,https://example.com/sample-image/007069.jpg,16,Detaylar için ilan sahibi ile iletişime geçiniz.,2025-10-25T17:04:00.000Z,2025-11-16T17:04:00.000Z,2025-11-02T17:04:00.000Z,2026-01-27T17:04:00.000Z,10880000,TL,10880000,1,false,2080,Örnek Emlak 69,Emlak,sample/profile_07068.jpg,2075,https://example.com/sample-logo/07068.png,Fatma Şahin,0.0,False,false,146514.0,101608.0,İkinci El,False,,,,101308.0,0.0,,Uygun,
SAMPLE-007070,131059,10007069,Emlakçıdan,İşyeri,İşyeri Satılık,Dükkan & Mağaza,1000020000,1000010000,42,Konya,2121,İlçe_2121,Bölge_117,"785,126,321",156877,Mahalle_156877,SATILIK DÜKKAN & MAĞAZA,,Stüdyo,106.0,3. Kat,101204.0,0,0,0,,"41.9132,42.1542",https://example.com/sample-listing/007070,https://example.com/sample-location/07069,https://example.com/sample-location/07069,https://example.com/sample-image/007070.jpg,https://example.com/sample-image/007070.jpg,10,Detaylar için ilan sahibi ile iletişime geçiniz.,2024-09-11T10:15:00.000Z,2024-10-16T10:15:00.000Z,2024-09-19T10:15:00.000Z,2025-01-22T10:15:00.000Z,4130000,TL,4130000,1,true,3455,Örnek Emlak 70,Property,,4711,https://example.com/sample-logo/07069.png,Zeynep Çelik,0.0,False,false,47517.0,,İkinci El,False,,Diğer,,,0.0,,Değerlendiriliyor,
SAMPLE-007071,18834,10007070,Müteahhitten,İşyeri,İşyeri Satılık,Dükkan & Mağaza,1000020000,1000010000,71,Kırıkkale,1417,İlçe_1417,Bölge_359,"680,285,124",129228,Mahalle_129228,SATILIK DÜKKAN & MAĞAZA,20.0,2+1,194.0,,101203.0,0,0,2,,"38.3386,44.1558",https://example.com/sample-listing/007071,https://example.com/sample-location/07070,https://example.com/sample-location/07070,https://example.com/sample-image/007071.jpg,https://example.com/sample-image/007071.jpg,28,Detaylar için ilan sahibi ile iletişime geçiniz.,2025-05-14T12:56:00.000Z,2025-07-03T12:56:00.000Z,2025-05-16T12:56:00.000Z,2025-09-28T12:56:00.000Z,5140000,TL,5140000,1,true,7109,Örnek Emlak 71,Yatırım,,3521,,Emre Arslan,0.0,False,false,13776.0,101603.0,İkinci El,False,,,Klima,101312.0,0.0,TL,Uygun,
SAMPLE-007072,27917,10007071,Emlakçıdan,İşyeri,İşyeri Satılık,Dükkan & Mağaza,1000020000,1000010000,41,Kocaeli,1951,İlçe_1951,Bölge_863,"745,436,201",39224,Mahalle_39224,SATILIK DÜKKAN & MAĞAZA,0.0,1+1,422.0,8. Kat,101209.0,0,0,1,10.0,"38.3549,39.6809",https://example.com/sample-listing/007072,https://example.com/sample-location/07071,https://example.com/sample-location/07071,https://example.com/sample-image/007072.jpg,https://example.com/sample-image/007072.jpg,12,Yatırıma uygun işyeri.,2024-10-01T05:39:00.000Z,2024-11-25T05:39:00.000Z,2024-10-02T05:39:00.000Z,2024-12-20T05:39:00.000Z,6220000,TL,6220000,1,true,4775,Örnek Emlak 72,Gayrimenkul,sample/profile_07071.jpg,5669,https://example.com/sample-logo/07071.png,Burak Aydın,0.0,False,false,28829.0,,İkinci El,False,,Yok,,101313.0,0.0,,Uygun,
SAMPLE-007073,77480,10007072,Emlakçıdan,İşyeri,İşyeri Satılık,Plaza,1000020000,1000010000,34,İstanbul,2119,İlçe_2119,Bölge_399,"399,522,921",72606,Mahalle_72606,SATILIK PLAZA,20.0,1+0,71.0,8. Kat,101209.0,0,0,1,10.0,"38.1755,44.892",https://example.com/sample-listing/007073,https://example.com/sample-location/07072,https://example.com/sample-location/07072,https://example.com/sample-image/007073.jpg,https://example.com/sample-image/007073.jpg,26,Yatırıma uygun işyeri.,2025-06-11T07:48:00.000Z,2025-06-27T07:48:00.000Z,2025-06-15T07:48:00.000Z,2025-09-30T07:48:00.000Z,9510000,TL,9510000,1,false,3089,Örnek Emlak 73,Property,sample/profile_07072.jpg,6535,https://example.com/sample-logo/07072.png,Elif Öztürk,0.0,False,false,62484.0,101606.0,İkinci El,False,,,Klima,101301.0,0.0,,Uygun,
SAMPLE-007074,116689,10007073,Emlakçıdan,İşyeri,İşyeri Satılık,Dükkan & Mağaza,1000020000,1000010000,81,Düzce,1401,İlçe_1401,Bölge_542,"129,846,567",65851,Mahalle_65851,SATILIK DÜKKAN & MAĞAZA,,1+1,154.0,,101210.0,0,0,1,,"40.9844,38.2481",https://example.com/sample-listing/007074,https://example.com/sample-location/07073,https://example.com/sample-location/07073,https://example.com/sample-image/007074.jpg,https://example.com/sample-image/007074.jpg,15,Detaylı bilgi için iletişime geçebilirsiniz.,2025-09-19T07:00:00.000Z,2025-10-09T07:00:00.000Z,2025-09-20T07:00:00.000Z,2026-02-13T07:00:00.000Z,3230000,TL,3230000,1,true,7434,Örnek Emlak 74,Gayrimenkul,sample/profile_07073.jpg,6863,https://example.com/sample-logo/07073.png,Mert Koç,2.0,False,false,39876.0,,İkinci El,False,,Elektrik,,101301.0,0.0,,Uygun,
SAMPLE-007075,120957,10007074,Emlakçıdan,İşyeri,İşyeri Satılık,Dükkan & Mağaza,1000020000,1000010000,31,Hatay,1683,İlçe_1683,Bölge_575,"969,359,467",100752,Mahalle_100752,SATILIK DÜKKAN & MAĞAZA,5.0,5+1,104.0,Yüksek giriş,101201.0,0,0,5,,"41.6908,34.8423",https://example.com/sample-listing/007075,https://example.com/sample-location/07074,https://example.com/sample-location/07074,https://example.com/sample-image/007075.jpg,https://example.com/sample-image/007075.jpg,2,Detaylar için ilan sahibi ile iletişime geçiniz.,2024-08-02T19:48:00.000Z,2024-09-09T19:48:00.000Z,2024-08-05T19:48:00.000Z,2024-10-25T19:48:00.000Z,8230000,TL,8230000,1,true,6591,Örnek Emlak 75,Gayrimenkul,sample/profile_07074.jpg,2223,https://example.com/sample-logo/07074.png,Ece Kurt,0.0,False,false,71768.0,101604.0,İkinci El,False,,,,101312.0,0.0,,Uygun,
SAMPLE-007076,75582,10007075,Sahibinden,İşyeri,İşyeri Satılık,Dükkan & Mağaza,1000020000,1000010000,90,Yalova,1718,İlçe_1718,Bölge_552,"938,799,452",131854,Mahalle_131854,SATILIK DÜKKAN & MAĞAZA,5.0,1+0,64.0,1. Kat,101202.0,0,0,1,10.0,"40.8023,35.9461",https://example.com/sample-listing/007076,https://example.com/sample-location/07075,https://example.com/sample-location/07075,https://example.com/sample-image/007076.jpg,https://example.com/sample-image/007076.jpg,18,Yatırıma uygun işyeri.,2025-01-01T07:38:00.000Z,2025-01-12T07:38:00.000Z,2025-01-09T07:38:00.000Z,2025-06-26T07:38:00.000Z,2240000,TL,2240000,1,false,4202,Örnek Emlak 76,Danışmanlığı,,3229,https://example.com/sample-logo/07075.png,Can Polat,0.0,False,false,53209.0,101601.0,,False,,Diğer,Yerden Isıtma,101315.0,0.0,,Uygun,
SAMPLE-007077,65265,10007076,Emlakçıdan,İşyeri,İşyeri Satılık,Dükkan & Mağaza,1000020000,1000010000,34,İstanbul,2087,İlçe_2087,Bölge_448,"460,354,383",25552,Mahalle_25552,SATILIK DÜKKAN & MAĞAZA,15.0,Stüdyo,70.0,,,0,0,0,,"41.6328,31.6606",https://example.com/sample-listing/007077,https://example.com/sample-location/07076,https://example.com/sample-location/07076,https://example.com/sample-image/007077.jpg,https://example.com/sample-image/007077.jpg,21,Detaylı bilgi için iletişime geçebilirsiniz.,2025-01-10T04:47:00.000Z,2025-02-25T04:47:00.000Z,2025-01-16T04:47:00.000Z,2025-06-03T04:47:00.000Z,12360000,TL,12360000,1,false,3745,Örnek Emlak 77,Yatırım,sample/profile_07076.jpg,5962,https://example.com/sample-logo/07076.png,Deniz Aksoy,0.0,False,false,39950.0,101608.0,İkinci El,False,,Diğer,Yerden Isıtma,101301.0,0.0,,Uygun,
SAMPLE-007078,88475,10007077,Emlakçıdan,İşyeri,İşyeri Satılık,Dükkan & Mağaza,1000020000,1000010000,20,Denizli,1460,İlçe_1460,Bölge_668,"556,902,148",52100,Mahalle_52100,SATILIK DÜKKAN & MAĞAZA,5.0,1+1,88.0,,101211.0,0,0,1,,"38.5127,32.7553",https://example.com/sample-listing/007078,https://example.com/sample-location/07077,https://example.com/sample-location/07077,https://example.com/sample-image/007078.jpg,https://example.com/sample-image/007078.jpg,29,Detaylar için ilan sahibi ile iletişime geçiniz.,2025-12-15T12:02:00.000Z,2026-02-10T12:02:00.000Z,2025-12-25T12:02:00.000Z,2026-03-07T12:02:00.000Z,1610000,TL,1610000,1,false,3338,Örnek Emlak 78,Gayrimenkul,sample/profile_07077.jpg,4214,https://example.com/sample-logo/07077.png,Selin Güneş,0.0,False,true,8737.0,101606.0,Proje,False,,,Merkezi,101303.0,0.0,,Uygun Değil,
SAMPLE-007079,95694,10007078,Emlakçıdan,İşyeri,İşyeri Satılık,Dükkan & Mağaza,1000020000,1000010000,6,Ankara,1613,İlçe_1613,Bölge_782,"432,569,815",10387,Mahalle_10387,SATILIK DÜKKAN & MAĞAZA,10.0,2+1,391.0,1. Kat,101202.0,0,0,2,10.0,"38.5704,37.6499",https://example.com/sample-listing/007079,https://example.com/sample-location/07078,https://example.com/sample-location/07078,https://example.com/sample-image/007079.jpg,https://example.com/sample-image/007079.jpg,12,Detaylar için ilan sahibi ile iletişime geçiniz.,2025-06-18T20:34:00.000Z,2025-07-13T20:34:00.000Z,2025-06-25T20:34:00.000Z,2025-12-05T20:34:00.000Z,32500000,TL,32500000,1,true,3157,Örnek Emlak 79,Yatırım,sample/profile_07078.jpg,2056,,Berk Tekin,0.0,False,true,46783.0,,İkinci El,False,,Doğalgaz,,101300.0,0.0,,Uygun Değil,
SAMPLE-007080,1077,10007079,Emlakçıdan,İşyeri,İşyeri Satılık,Büro,1000020000,1000010000,34,İstanbul,2059,İlçe_2059,Bölge_377,"750,369,887",12896,Mahalle_12896,SATILIK BÜRO,0.0,Stüdyo,245.0,,101211.0,0,0,0,,"37.6193,31.3104",https://example.com/sample-listing/007080,https://example.com/sample-location/07079,https://example.com/sample-location/07079,https://example.com/sample-image/007080.jpg,https://example.com/sample-image/007080.jpg,11,Ulaşımı kolay ve merkezi konumda.,2024-12-20T06:11:00.000Z,2025-01-02T06:11:00.000Z,2024-12-21T06:11:00.000Z,2025-03-27T06:11:00.000Z,32120000,TL,32120000,1,false,7695,Örnek Emlak 80,Danışmanlığı,sample/profile_07079.jpg,4117,https://example.com/sample-logo/07079.png,Derya Doğan,0.0,False,false,57585.0,,İkinci El,False,,Yok,Kombi,101313.0,0.0,,Uygun,
SAMPLE-007081,60643,10007080,Emlakçıdan,İşyeri,İşyeri Satılık,Büro,1000020000,1000010000,55,Samsun,1969,İlçe_1969,Bölge_519,"912,264,314",44089,Mahalle_44089,SATILIK BÜRO,10.0,1+0,61.0,4. Kat,,0,0,1,8.0,"37.1867,31.4219",https://example.com/sample-listing/007081,https://example.com/sample-location/07080,https://example.com/sample-location/07080,https://example.com/sample-image/007081.jpg,https://example.com/sample-image/007081.jpg,23,Detaylar için ilan sahibi ile iletişime geçiniz.,2025-09-06T17:53:00.000Z,2025-10-12T17:53:00.000Z,2025-09-15T17:53:00.000Z,2026-02-04T17:53:00.000Z,2170000,TL,2170000,1,false,4785,Örnek Emlak 81,Gayrimenkul,sample/profile_07080.jpg,4877,https://example.com/sample-logo/07080.png,Ahmet Yılmaz,0.0,False,false,128197.0,101605.0,,False,,Diğer,Klima,101305.0,0.0,TL,Uygun,
SAMPLE-007082,145180,10007081,Emlakçıdan,İşyeri,İşyeri Satılık,Ofis,1000020000,1000010000,20,Denizli,1314,İlçe_1314,Bölge_685,"671,889,984",150844,Mahalle_150844,SATILIK OFIS,25.0,1+0,181.0,5. Kat,101206.0,0,0,1,6.0,"36.4116,38.687",https://example.com/sample-listing/007082,https://example.com/sample-location/07081,https://example.com/sample-location/07081,https://example.com/sample-image/007082.jpg,https://example.com/sample-image/007082.jpg,10,Merkezi konumda satılık ticari gayrimenkul.,2025-04-24T07:18:00.000Z,2025-06-01T07:18:00.000Z,2025-05-03T07:18:00.000Z,2025-09-16T07:18:00.000Z,3380000,TL,3380000,1,false,5387,Örnek Emlak 82,Property,,5427,https://example.com/sample-logo/07081.png,Mehmet Kaya,0.0,False,false,124494.0,101607.0,İkinci El,False,,,Merkezi,101315.0,0.0,,Uygun,
SAMPLE-007083,11609,10007082,Emlakçıdan,İşyeri,İşyeri Satılık,Fabrika,1000020000,1000010000,41,Kocaeli,1237,İlçe_1237,Bölge_1069,"660,763,429",97652,Mahalle_97652,SATILIK FABRIKA,1.0,1+1,58.0,4. Kat,101205.0,0,0,1,10.0,"37.7045,40.0932",https://example.com/sample-listing/007083,https://example.com/sample-location/07082,https://example.com/sample-location/07082,https://example.com/sample-image/007083.jpg,https://example.com/sample-image/007083.jpg,6,Merkezi konumda satılık ticari gayrimenkul.,2025-12-22T00:05:00.000Z,2026-02-10T00:05:00.000Z,2026-01-01T00:05:00.000Z,2026-03-30T00:05:00.000Z,1690000,TL,1690000,1,true,7988,Örnek Emlak 83,Property,sample/profile_07082.jpg,3508,https://example.com/sample-logo/07082.png,Ayşe Demir,0.0,False,false,67450.0,,,False,,,Yok,101314.0,0.0,,Uygun,
SAMPLE-007084,55210,10007083,Emlakçıdan,İşyeri,İşyeri Satılık,Dükkan & Mağaza,1000020000,1000010000,61,Trabzon,1976,İlçe_1976,Bölge_993,"858,510,871",22697,Mahalle_22697,SATILIK DÜKKAN & MAĞAZA,,1+0,75.0,,101210.0,0,0,1,2.0,"39.9353,29.6436",https://example.com/sample-listing/007084,https://example.com/sample-location/07083,https://example.com/sample-location/07083,https://example.com/sample-image/007084.jpg,https://example.com/sample-image/007084.jpg,27,Ulaşımı kolay ve merkezi konumda.,2024-03-27T08:39:00.000Z,2024-05-24T08:39:00.000Z,2024-04-02T08:39:00.000Z,2024-09-27T08:39:00.000Z,3020000,TL,3020000,1,false,2491,Örnek Emlak 84,Emlak,,4536,https://example.com/sample-logo/07083.png,Fatma Şahin,0.0,False,false,113716.0,101602.0,İkinci El,True,,,Kombi,,0.0,TL,Uygun,
SAMPLE-007085,31679,10007084,Emlakçıdan,İşyeri,İşyeri Satılık,Cafe & Bar,1000020000,1000010000,20,Denizli,1959,İlçe_1959,Bölge_13,"456,899,935",143914,Mahalle_143914,SATILIK CAFE & BAR,25.0,2+1,321.0,Zemin,101200.0,0,0,2,,"41.5637,32.4404",https://example.com/sample-listing/007085,https://example.com/sample-location/07084,https://example.com/sample-location/07084,https://example.com/sample-image/007085.jpg,https://example.com/sample-image/007085.jpg,17,Ulaşımı kolay ve merkezi konumda.,2025-09-08T15:53:00.000Z,2025-10-19T15:53:00.000Z,2025-09-17T15:53:00.000Z,2026-01-15T15:53:00.000Z,7020000,TL,7020000,1,false,4048,Örnek Emlak 85,Gayrimenkul,sample/profile_07084.jpg,6181,https://example.com/sample-logo/07084.png,Zeynep Çelik,0.0,False,false,156596.0,101602.0,İkinci El,False,,Merkezi,Yok,101314.0,0.0,,Bilinmiyor,
